food_name,main_category,sub_category,detail_category,base_weight,base_unit,base_kcal,carbs,protein,fat,serving_weight,serving_unit,serving_kcal
만두_고기만두,면 및 만두류,만두,고기만두,100,g,159,17.4,12.38,4.45,220,g,349.80 
만두_군만두,면 및 만두류,만두,군만두,100,g,234,25.57,7.03,11.5,220,g,514.80 
만두_김치만두,면 및 만두류,만두,김치만두,100,g,152,17.02,10.24,4.76,220,g,334.40 
만두_물만두,면 및 만두류,만두,물만두,100,g,195,15.61,8.06,11.13,230,g,448.50 
만두국_사골,면 및 만두류,만두국,사골,100,g,87,8.94,3.74,4,700,g,609.00 
메밀국수_온면,면 및 만두류,메밀국수,온면,100,g,63,12.06,3.14,0.29,350,g,220.50 
수제비,면 및 만두류,수제비,,100,g,58,11.08,2.31,0.52,650,g,377.00 
스파게티_미트볼,면 및 만두류,스파게티,미트볼,100,g,180,17.62,7.34,8.88,500,g,900.00 
우동_일식,면 및 만두류,우동,일식,100,g,158,30.48,1.78,3.22,800,g,1264.00 
우동볶음,면 및 만두류,우동볶음,,100,g,128,24.79,2.8,2.01,300,g,384.00 
월남쌈,면 및 만두류,월남쌈,,100,g,118,12.25,5.94,4.97,250,g,295.00 
자장면,면 및 만두류,자장면,,100,g,88,14.37,2.69,2.22,600,g,528.00 
짬뽕,면 및 만두류,짬뽕,,100,g,58,8.26,2.79,1.54,800,g,464.00 
쫄면,면 및 만두류,쫄면,,100,g,129,23.26,3.21,2.52,550,g,709.50 
칼국수,면 및 만두류,칼국수,,100,g,77,14.9,3.3,0.49,700,g,539.00 
칼국수_바지락,면 및 만두류,칼국수,바지락,100,g,82,15.97,3.43,0.53,700,g,574.00 
콩국수,면 및 만두류,콩국수,,100,g,81,8.92,3.9,3.35,800,g,648.00 
닭죽,죽 및 스프류,닭죽,,100,g,44,7.14,2.68,0.57,400,g,176.00 
스프_양송이버섯,죽 및 스프류,스프,양송이버섯,100,g,105,8.06,2.41,7.04,100,g,105.00 
오리죽,죽 및 스프류,오리죽,,100,g,155,19.95,7.5,4.99,400,g,620.00 
전복죽,죽 및 스프류,전복죽,,100,g,79,9.62,1.82,3.73,400,g,316.00 
채소죽,죽 및 스프류,채소죽,,100,g,43,7.62,1.69,0.69,400,g,172.00 
팥죽,죽 및 스프류,팥죽,,100,g,81,16.66,3.17,0.19,400,g,324.00 
호박죽,죽 및 스프류,호박죽,,100,g,49,6.58,1.93,1.71,400,g,196.00 
흑임자 죽,죽 및 스프류,흑임자 죽,,100,g,61,3.64,1.1,4.73,400,g,244.00 
갈비탕,국 및 탕류,갈비탕,,100,g,54,0.4,8.51,2.06,670,g,361.80 
감자국,국 및 탕류,감자국,,100,g,21,3.67,0.9,0.26,400,g,84.00 
곰탕,국 및 탕류,곰탕,,100,g,24,0.11,3.43,1.12,600,g,144.00 
곰탕_우거지,국 및 탕류,곰탕,우거지,100,g,25,2.6,2.37,0.6,350,g,87.50 
굴국_무,국 및 탕류,굴국,무,100,g,25,2.93,2.41,0.36,500,g,125.00 
김치국,국 및 탕류,김치국,,100,g,23,2.63,1.34,0.76,400,g,92.00 
김치국_콩나물,국 및 탕류,김치국,콩나물,100,g,12,1.15,0.82,0.47,400,g,48.00 
내장탕,국 및 탕류,내장탕,,100,g,71,1.68,5.82,4.52,600,g,426.00 
냉국_미역,국 및 탕류,냉국,미역,100,g,37,7.51,0.19,0.67,350,g,129.50 
냉국_미역_오이,국 및 탕류,냉국,미역,100,g,6,0.85,0.37,0.15,350,g,21.00 
달걀국,국 및 탕류,달걀국,,100,g,13,0.69,0.93,0.74,400,g,52.00 
달걀탕_순두부,국 및 탕류,달걀탕,순두부,100,g,29,0.94,1.78,2.04,350,g,101.50 
닭곰탕,국 및 탕류,닭곰탕,,100,g,51,2,7.51,1.42,650,g,331.50 
도가니탕,국 및 탕류,도가니탕,,100,g,40,0.82,8.35,0.33,500,g,200.00 
된장국_감자,국 및 탕류,된장국,감자,100,g,25,3.7,1.09,0.6,400,g,100.00 
된장국_냉이,국 및 탕류,된장국,냉이,100,g,22,2.2,1.71,0.66,400,g,88.00 
된장국_미역,국 및 탕류,된장국,미역,100,g,24,2.28,1.56,0.97,400,g,96.00 
된장국_배추,국 및 탕류,된장국,배추,100,g,20,2.58,1.46,0.4,400,g,80.00 
된장국_시금치,국 및 탕류,된장국,시금치,100,g,9,0.98,1.02,0.17,400,g,36.00 
된장국_시래기,국 및 탕류,된장국,시래기,100,g,15,2.03,1.31,0.22,400,g,60.00 
된장국_쑥,국 및 탕류,된장국,쑥,100,g,15,1.52,1.22,0.47,400,g,60.00 
된장국_아욱,국 및 탕류,된장국,아욱,100,g,20,1.59,2.28,0.56,400,g,80.00 
된장국_얼갈이배추,국 및 탕류,된장국,얼갈이배추,100,g,9,0.85,0.5,0.41,400,g,36.00 
된장국_우거지,국 및 탕류,된장국,우거지,100,g,20,0.82,2.77,0.59,400,g,80.00 
된장국_콩나물,국 및 탕류,된장국,콩나물,100,g,31,2.62,2.58,1.11,400,g,124.00 
된장국_해물,국 및 탕류,된장국,해물,100,g,28,2.68,2.1,0.98,400,g,112.00 
된장국_호박,국 및 탕류,된장국,호박,100,g,31,1.41,3.34,1.31,400,g,124.00 
된장국_호박잎,국 및 탕류,된장국,호박잎,100,g,7,0.54,0.4,0.32,350,g,24.50 
무국_소고기,국 및 탕류,무국,소고기,100,g,15,1.1,1.33,0.64,400,g,60.00 
무국_홍합,국 및 탕류,무국,홍합,100,g,25,0.86,0.79,2.03,350,g,87.50 
묵국_메밀묵,국 및 탕류,묵국,메밀묵,100,g,22,3.57,1,0.4,400,g,88.00 
미역국,국 및 탕류,미역국,,100,g,12,0.87,0.65,0.61,400,g,48.00 
미역국_대합,국 및 탕류,미역국,대합,100,g,11,0.56,1.23,0.45,400,g,44.00 
미역국_새우,국 및 탕류,미역국,새우,100,g,16,1.83,1.09,0.46,400,g,64.00 
미역국_소고기,국 및 탕류,미역국,소고기,100,g,13,0.82,1.86,0.26,400,g,52.00 
배추국_소고기,국 및 탕류,배추국,소고기,100,g,16,1.14,1.84,0.41,400,g,64.00 
북어국,국 및 탕류,북어국,,100,g,28,0.84,3.89,0.98,400,g,112.00 
사골국,국 및 탕류,사골국,,100,g,55,2.81,5.56,2.42,400,g,220.00 
삼계탕,국 및 탕류,삼계탕,,100,g,101,3.84,10.68,4.8,900,g,909.00 
새우탕,국 및 탕류,새우탕,,100,g,33,2,5.17,0.44,500,g,165.00 
설렁탕,국 및 탕류,설렁탕,,100,g,24,0.36,4.26,0.58,500,g,120.00 
순대국,국 및 탕류,순대국,,100,g,85,14.95,2.35,1.75,600,g,510.00 
어묵국(어묵탕),국 및 탕류,어묵국(어묵탕),,100,g,31,3.83,1.49,1.03,350,g,108.50 
오징어국,국 및 탕류,오징어국,,100,g,18,0.73,2.22,0.73,500,g,90.00 
육개장,국 및 탕류,육개장,,100,g,30,1.49,3.68,0.99,440,g,132.00 
육개장_닭고기,국 및 탕류,육개장,닭고기,100,g,20,1.41,2.74,0.42,700,g,140.00 
장어탕,국 및 탕류,장어탕,,100,g,67,3.68,4.32,3.91,800,g,536.00 
재첩국,국 및 탕류,재첩국,,100,g,23,4.54,0.67,0.29,350,g,80.50 
조개국,국 및 탕류,조개국,,100,g,16,0.25,1.67,0.89,400,g,64.00 
콩나물국,국 및 탕류,콩나물국,,100,g,6,0.61,0.74,0.09,400,g,24.00 
토란국,국 및 탕류,토란국,,100,g,16,2.61,1,0.12,400,g,64.00 
해장국_뼈다귀,국 및 탕류,해장국,뼈다귀,100,g,26,1.06,3.19,0.97,800,g,208.00 
해장국_선지,국 및 탕류,해장국,선지,100,g,29,1.23,3.86,0.96,600,g,174.00 
동태국,국 및 탕류,동태국,,100,g,17,1.4,2.42,0.16,400,g,68.00 
갈치찌개,찌개 및 전골류,갈치찌개,,100,g,38,1.95,5.27,1,250,g,95.00 
감자탕,찌개 및 전골류,감자탕,,100,g,71,2.27,6.31,4.06,530,g,376.30 
김치전골,찌개 및 전골류,김치전골,,100,g,73,5.68,3.12,4.23,270,g,197.10 
김치찌개_꽁치,찌개 및 전골류,김치찌개,꽁치,100,g,89,3.54,7.14,5.18,270,g,240.30 
김치찌개_돼지고기,찌개 및 전골류,김치찌개,돼지고기,100,g,45,1.04,4.25,2.71,200,g,90.00 
김치찌개_어묵,찌개 및 전골류,김치찌개,어묵,100,g,38,6.31,1.82,0.59,260,g,98.80 
김치찌개_참치,찌개 및 전골류,김치찌개,참치,100,g,51,2.9,3.59,2.82,300,g,153.00 
김치찌개_햄,찌개 및 전골류,김치찌개,햄,100,g,31,3.17,1.47,1.39,300,g,93.00 
꽃게탕,찌개 및 전골류,꽃게탕,,100,g,17,1.44,1.86,0.41,600,g,102.00 
낙지전골,찌개 및 전골류,낙지전골,,100,g,51,3.72,6.5,1.14,300,g,153.00 
동태찌개,찌개 및 전골류,동태찌개,,100,g,44,1.72,6.11,1.37,200,g,88.00 
돼지고기찌개,찌개 및 전골류,돼지고기찌개,,100,g,48,2.26,6.25,1.51,300,g,144.00 
된장찌개,찌개 및 전골류,된장찌개,,100,g,46,4.44,3.38,1.63,200,g,92.00 
된장찌개_냉이,찌개 및 전골류,된장찌개,냉이,100,g,19,2.91,1.17,0.31,350,g,66.50 
된장찌개_달래,찌개 및 전골류,된장찌개,달래,100,g,35,3.81,3.18,0.79,350,g,122.50 
된장찌개_두부,찌개 및 전골류,된장찌개,두부,100,g,41,2.56,3.25,1.96,270,g,110.70 
된장찌개_바지락,찌개 및 전골류,된장찌개,바지락,100,g,23,1.18,2.88,0.72,300,g,69.00 
두부찌개_고추장,찌개 및 전골류,두부찌개,고추장,100,g,52,3.18,4.01,2.63,500,g,260.00 
두부찌개_소고기_고추장,찌개 및 전골류,두부찌개,소고기,100,g,58,6.73,4.56,1.42,280,g,162.40 
두부찌개_소고기_된장,찌개 및 전골류,두부찌개,소고기,100,g,55,3.5,5.71,1.98,300,g,165.00 
매운탕_대구,찌개 및 전골류,매운탕,대구,100,g,22,0.19,4.49,0.4,600,g,132.00 
매운탕_해물,찌개 및 전골류,매운탕,해물,100,g,35,2.51,4.85,0.64,600,g,210.00 
버섯전골,찌개 및 전골류,버섯전골,,100,g,78,4.78,5.14,4.24,300,g,234.00 
부대찌개,찌개 및 전골류,부대찌개,,100,g,123,10.27,5.86,6.49,600,g,738.00 
샤브샤브_버섯,찌개 및 전골류,샤브샤브,버섯,100,g,30,1.57,3.88,0.9,350,g,105.00 
샤브샤브_소고기,찌개 및 전골류,샤브샤브,소고기,100,g,43,1.8,5.38,1.62,600,g,258.00 
소고기전골,찌개 및 전골류,소고기전골,,100,g,63,0.46,7.89,3.24,300,g,189.00 
순두부찌개_김치,찌개 및 전골류,순두부찌개,김치,100,g,35,2.17,2.98,1.59,200,g,70.00 
알탕,찌개 및 전골류,알탕,,100,g,39,1.74,6.37,0.74,520,g,202.80 
오리백숙,찌개 및 전골류,오리백숙,,100,g,112,0.5,10.59,7.5,300,g,336.00 
오리탕,찌개 및 전골류,오리탕,,100,g,121,6.08,9.5,6.56,600,g,726.00 
오징어찌개,찌개 및 전골류,오징어찌개,,100,g,34,4.77,3.3,0.22,250,g,85.00 
청국장찌개,찌개 및 전골류,청국장찌개,,100,g,47,1.92,5.03,2.11,200,g,94.00 
추어탕,찌개 및 전골류,추어탕,,100,g,54,3.07,3.24,3.18,350,g,189.00 
콩비지찌개,찌개 및 전골류,콩비지찌개,,100,g,69,3.57,6.74,3.08,400,g,276.00 
호박찌개_고추장,찌개 및 전골류,호박찌개,고추장,100,g,41,5.96,2.08,0.99,280,g,114.80 
고구마_찐고구마,찜류,고구마,찐고구마,100,g,139,32.47,1.67,0.24,200,g,278.00 
가오리찜,찜류,가오리찜,,100,g,102,0.46,21.99,1.39,200,g,204.00 
갈비찜_소고기,찜류,갈비찜,소고기,100,g,85,6.95,7.25,3.17,300,g,255.00 
감자_찐감자,찜류,감자,찐감자,100,g,70,15.01,2.16,0.16,200,g,140.00 
깻잎찜,찜류,깻잎찜,,100,g,97,5.96,5.21,5.86,100,g,97.00 
꼬막찜,찜류,꼬막찜,,100,g,96,6.97,12.03,2.28,200,g,192.00 
꽈리고추찜,찜류,꽈리고추찜,,100,g,104,17.69,3.59,2.09,100,g,104.00 
달걀찜_새우젓,찜류,달걀찜,새우젓,100,g,58,0.47,4.98,4.04,200,g,116.00 
달걀찜_우유,찜류,달걀찜,우유,100,g,105,3.8,8.23,6.31,200,g,210.00 
닭찜,찜류,닭찜,,100,g,107,0.6,12.37,6.09,300,g,321.00 
돼지갈비찜,찜류,돼지갈비찜,,100,g,194,7.44,13.29,12.32,300,g,582.00 
사태찜_소고기,찜류,사태찜,소고기,100,g,110,3.67,12.1,5.17,300,g,330.00 
수육_소고기,찜류,수육,소고기,100,g,166,2.04,28.43,4.94,300,g,498.00 
순대,찜류,순대,,100,g,187,35.73,2.75,3.64,220,g,411.40 
아귀찜,찜류,아귀찜,,100,g,84,7.26,6.72,3.13,200,g,168.00 
애호박찜,찜류,애호박찜,,100,g,181,21.18,9.5,6.48,100,g,181.00 
옥수수_찐옥수수,찜류,옥수수,찐옥수수,100,g,185,34.2,6.68,2.42,200,g,370.00 
족발,찜류,족발,,100,g,233,0.93,26.04,13.91,250,g,582.50 
코다리찜,찜류,코다리찜,,100,g,94,6.08,14.49,1.35,200,g,188.00 
콩나물찜_해물,찜류,콩나물찜,해물,100,g,56,4.97,6.67,1.01,200,g,112.00 
풋고추찜,찜류,풋고추찜,,100,g,51,8.27,2.31,0.99,100,g,51.00 
가자미구이,구이류,가자미구이,,100,g,123,0.66,18.7,5.02,200,g,246.00 
갈비구이_소고기,구이류,갈비구이,소고기,100,g,241,1.59,25.91,14.55,300,g,723.00 
갈치구이_기름,구이류,갈치구이,기름,100,g,138,0.6,21.54,5.48,200,g,276.00 
고등어구이_석쇠,구이류,고등어구이,석쇠,100,g,340,3.79,23.38,25.69,200,g,680.00 
곱창구이_소고기,구이류,곱창구이,소고기,100,g,184,4.71,14.89,11.73,150,g,276.00 
김구이_조미김,구이류,김구이,조미김,100,g,470,29,20.4,30.2,5,g,23.50 
꼬치구이_닭고기_대파,구이류,꼬치구이,닭고기,100,g,245,10.35,17.85,14.7,170,g,416.50 
닭구이,구이류,닭구이,,100,g,257,7.8,26.21,13.39,340,g,873.80 
닭발구이,구이류,닭발구이,,100,g,196,9.7,18.15,9.41,220,g,431.20 
떡갈비,구이류,떡갈비,,100,g,202,2.46,21.38,11.82,200,g,404.00 
런천미트구이,구이류,런천미트구이,,100,g,303,3.27,17.56,24.38,160,g,484.80 
뱅어포구이,구이류,뱅어포구이,,100,g,374,25.07,34.37,15.17,70,g,261.80 
버섯구이,구이류,버섯구이,,100,g,52,4.78,5.16,1.38,80,g,41.60 
버섯구이_새송이버섯,구이류,버섯구이,새송이버섯,100,g,84,11.66,4.29,2.21,80,g,67.20 
버섯구이표고버섯,구이류,버섯구이표고버섯,,100,g,100,18.14,4.34,1.06,80,g,80.00 
삼겹살구이,구이류,삼겹살구이,,100,g,467,0.35,22.56,41.69,200,g,934.00 
삼겹살구이_고추장,구이류,삼겹살구이,고추장,100,g,403,12.63,14.21,32.83,200,g,806.00 
삼치구이,구이류,삼치구이,,100,g,178,1.45,21.42,9.57,200,g,356.00 
새우구이,구이류,새우구이,,100,g,145,2.82,23.41,4.44,180,g,261.00 
소불고기,구이류,소불고기,,100,g,170,4.26,16.41,9.66,200,g,340.00 
스테이크_소등심,구이류,스테이크,소등심,100,g,194,0.14,30.22,8.07,200,g,388.00 
스테이크_소안심,구이류,스테이크,소안심,100,g,183,0.13,34.82,4.83,200,g,366.00 
오리고기구이,구이류,오리고기구이,,100,g,293,4.89,24.06,19.7,200,g,586.00 
오리불고기,구이류,오리불고기,,100,g,145,9.05,6.75,9.05,250,g,362.50 
장어구이_고추장,구이류,장어구이,고추장,100,g,259,6.18,19.82,17.21,100,g,259.00 
조개구이_키조개,구이류,조개구이,키조개,100,g,130,10.44,17.43,2.07,180,g,234.00 
조기구이,구이류,조기구이,,100,g,177,0.44,19.33,10.86,180,g,318.60 
참치구이_머리,구이류,참치구이,머리,100,g,193,1.4,26.56,8.98,180,g,347.40 
치킨데리야끼,구이류,치킨데리야끼,,100,g,208,15.21,16.54,9.01,340,g,707.20 
함박스테이크,구이류,함박스테이크,,100,g,174,7.19,12.1,10.73,200,g,348.00 
가지전,전·적 및 부침류,가지전,,100,g,123,8.88,5.48,7.28,200,g,246.00 
감자전,전·적 및 부침류,감자전,,100,g,133,16.79,1.72,6.54,200,g,266.00 
고구마전,전·적 및 부침류,고구마전,,100,g,227,35.99,2.92,7.98,140,g,317.80 
김치전,전·적 및 부침류,김치전,,100,g,134,19.01,5.05,4.2,150,g,201.00 
달걀말이,전·적 및 부침류,달걀말이,,100,g,193,1.45,17.21,13.21,100,g,193.00 
달걀부침(달걀후라이),전·적 및 부침류,달걀부침(달걀후라이),,100,g,208,5.15,15.73,13.78,60,g,124.80 
달걀부침(달걀후라이)_햄,전·적 및 부침류,달걀부침(달걀후라이),햄,100,g,277,8.06,12.71,21.59,100,g,277.00 
두부부침,전·적 및 부침류,두부부침,,100,g,140,2.07,10.92,9.77,100,g,140.00 
맛살전,전·적 및 부침류,맛살전,,100,g,165,19.69,7.48,6.24,200,g,330.00 
메밀전,전·적 및 부침류,메밀전,,100,g,161,34.79,4.02,0.64,180,g,289.80 
버섯전_표고버섯,전·적 및 부침류,버섯전,표고버섯,100,g,181,12.74,10.13,9.98,150,g,271.50 
부추전,전·적 및 부침류,부추전,,100,g,167,27.86,4.63,4.17,150,g,250.50 
산적_돼지고기,전·적 및 부침류,산적,돼지고기,100,g,200,1.55,29.06,8.56,170,g,340.00 
스크램블드에그,전·적 및 부침류,스크램블드에그,,100,g,216,2.56,11.81,17.59,110,g,237.60 
애호박전,전·적 및 부침류,애호박전,,100,g,122,6.73,4.35,8.62,150,g,183.00 
완자전_돼지고기,전·적 및 부침류,완자전,돼지고기,100,g,139,6.51,14.78,5.95,200,g,278.00 
완자전_소고기,전·적 및 부침류,완자전,소고기,100,g,162,4.68,18.73,7.56,200,g,324.00 
